movie_id,title,release_date,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1335,Fall of Dream,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1336,The Star,01-Jan-1995,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1337,A Sky,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1338,Lost War,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1339,Lost Moon,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1340,Fall of Journey,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Dark Sun,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1342,Last Ocean,01-Jan-1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1343,Fall of Dream 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1344,Silent War,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Last Forest,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1346,Hidden Dream,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1347,Rise of Fire,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1348,A Night,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1349,Lost Light,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1350,Dark Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1351,Return of Night,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,Fall of Storm,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1353,Return of Journey,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1354,Last Sky,01-Jan-1995,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1355,Hidden Fire 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1356,Hidden Ocean,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1357,Last Desert,01-Jan-1995,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1358,Return of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,Return of Sun 4,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1360,Dark Shadow,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1361,Rise of Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1362,Fall of Dream,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1363,Hidden Desert,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1364,Lost Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1365,Silent War 3,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1366,Hidden Sky,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,The Gate,01-Jan-1995,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1368,A Moon,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1369,Fall of Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1370,Last Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1371,Silent Mountain,01-Jan-1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1372,Rise of Gate 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1373,A Night,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1374,Lost Ocean,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Rise of Dream 2,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1376,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1377,Dark Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1378,Return of Storm,01-Jan-1995,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1379,Last Journey,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,Return of Love 2,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1381,Hidden War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1382,Dark Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1383,Dark Sun,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1384,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1385,Hidden Shadow,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1386,Hidden Journey,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1387,A Star,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1388,A Fire,01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1389,Fall of Sky,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1390,Dark Moon 3,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,The Mountain,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,Rise of City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,Lost Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394,Return of Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1395,Last Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1396,Lost City,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1397,Hidden Sky 2,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Lost Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1399,Last Dream,01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1400,Lost City,01-Jan-1995,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1401,Rise of Sky,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1402,Rise of Light,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Hidden Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1404,Lost River,01-Jan-1995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1405,A Fire,01-Jan-1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1406,Fall of Light,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1407,Hidden Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1408,Last City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,Rise of Light,01-Jan-1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1410,A Dream,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1411,Silent Gate,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1412,Fall of Forest,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1413,Hidden Star,01-Jan-1995,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1414,Dark Night,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1415,Rise of Sun 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1416,Last City,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1417,Last Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1418,Last Fire,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1419,A Night,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,A Love,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Return of Ocean,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,A Shadow,01-Jan-1995,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1423,Lost Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1424,Hidden Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1425,Rise of Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1426,Lost Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1427,Return of Star,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1428,Hidden Fire,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1429,Lost Shadow 4,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Lost Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1431,Hidden Night,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,Return of River,01-Jan-1995,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1433,Hidden Forest,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1434,Return of Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1435,The War,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1436,Rise of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1437,Rise of Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1438,Lost Star,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1439,Silent Journey,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1440,Last Light 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1441,Lost Love,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1442,Fall of Forest,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1443,Return of Moon,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,Last Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1445,A Desert,01-Jan-1995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1446,Rise of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1447,Last Mountain,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1448,Hidden Storm,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,Return of River,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,A Desert,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1451,Rise of City,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1452,Last Sky,01-Jan-1995,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1453,A War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1454,Last Light,01-Jan-1995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1455,Silent Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1456,Return of Sun,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1457,Return of Forest 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1458,Return of Desert,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1459,Return of Journey 4,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,Return of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1461,Hidden Forest,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Fall of Shadow,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1463,Hidden Mountain,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1464,Return of War,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1465,Hidden City,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1466,Return of Sky,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1467,Fall of Night,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1468,Last River,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1469,A War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1470,Return of Light,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1471,Lost Sun 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1472,Hidden Light,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1473,Hidden Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1474,Lost Light 4,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1475,Return of Sky 4,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1476,The Sun,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1477,Last Journey,01-Jan-1995,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1478,Dark War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1479,Silent Moon,01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1480,Hidden Light,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Fall of Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1482,A Fire,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1483,Lost Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1484,The Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1485,A Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1486,Rise of Gate 4,01-Jan-1995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1487,A City,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1488,Hidden Love,01-Jan-1995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1489,Lost Sun,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1490,Hidden Love,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1491,Dark Dream,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1492,Lost Mountain,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1493,Lost Ocean,01-Jan-1995,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1494,Fall of Forest,01-Jan-1995,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1495,Dark City,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1496,A War,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Return of Light,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1498,Dark Gate,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Hidden Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1500,The Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1501,Silent Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1502,A Love,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,A Sky,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1504,Dark Sky 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1505,Fall of Sky,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1506,Silent River 2,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1507,Lost Fire 4,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1508,Hidden Desert,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Rise of Sky,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,The Star,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1511,The Night,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1512,Dark Star 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1513,Dark Forest,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1514,The Shadow,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Lost Fire,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1516,Lost Forest,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1517,Fall of War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1518,Rise of River,01-Jan-1995,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1519,Hidden Storm,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1520,Dark Desert,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,Lost Fire 2,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,A Desert,01-Jan-1995,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1523,Lost Forest,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1524,Silent Moon,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Rise of Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1526,Silent River,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1527,The Mountain,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1528,Dark War 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1529,Rise of Gate,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1530,Last Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1531,Fall of War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1532,Dark Gate,01-Jan-1995,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,Silent Gate 2,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Hidden Love,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1535,Rise of Mountain,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1536,Rise of War,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1537,Rise of War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1538,Rise of Sky,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1539,A Light,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1540,Silent Sky,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1541,The Mountain 4,01-Jan-1995,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1542,Last Mountain,01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1543,Hidden Love,01-Jan-1995,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1544,Lost Love,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1545,Hidden City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1546,Silent Ocean 3,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1547,Dark Night 3,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1548,A Desert,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,The Storm,01-Jan-1995,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1550,Dark Forest,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1551,Hidden Love 3,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1552,Fall of War,01-Jan-1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1553,Hidden Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1554,Silent Sun,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Last Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1556,Fall of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1557,Return of Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1558,A Love,01-Jan-1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1559,Lost Sun,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Rise of City,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1561,Return of Mountain,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1562,Return of Sun,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1563,Lost Ocean,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1564,Silent Fire,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1565,Hidden Journey,01-Jan-1995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1566,Return of Journey,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1567,Fall of Mountain,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1568,A River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1569,Fall of Star,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1570,Lost Love,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1571,Dark Light,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,Hidden Dream,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1573,Lost Night,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Fall of Star,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1575,Lost Mountain,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1576,Silent Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1577,Fall of River,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1578,Return of Night,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1579,Last Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1580,Hidden Moon,01-Jan-1995,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1581,A Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1582,Rise of Gate,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1583,Fall of Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1584,Dark Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1585,Last Forest,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1586,Silent Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1587,The City,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,Fall of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1589,Dark Light,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1590,Lost Journey 3,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1591,Lost Shadow 3,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1592,Return of Shadow 4,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1593,Dark Fire,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1594,Fall of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1595,Return of Desert,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1596,The Journey,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1597,Last Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
